0.000000 -1.000000 -1.000000
0.052632 -1.000000 -1.000000
0.105263 -1.000000 -1.000000
0.157895 -0.999997 -1.000000
0.210526 -0.999977 -1.000000
0.263158 -0.999811 -1.000000
0.315789 -0.998387 -1.000000
0.368421 -0.985825 -1.000000
0.421053 -0.891367 -0.999921
0.473684 -0.441470 -0.811755
0.526316 0.441470 0.811755
0.578947 0.891367 0.999921
0.631579 0.985825 1.000000
0.684211 0.998387 1.000000
0.736842 0.999811 1.000000
0.789474 0.999977 1.000000
0.842105 0.999997 1.000000
0.894737 1.000000 1.000000
0.947368 1.000000 1.000000
1.000000 1.000000 1.000000
